stationcode,sampledate,result,masterid,latitude,longitude,huc,county,smcshed
113GAR112,2013-08-07T07:00:00Z,0.8194056343148789,113GAR112,38.92488,-123.49069,113,Mendocino,SMC_out
113GAR038,2012-09-10T07:00:00Z,0.901844353069182,113GAR038,38.83908,-123.53457,113,Mendocino,SMC_out
113GAR010,2012-08-27T07:00:00Z,0.9398004870946066,113GAR010,38.83737,-123.54644,113,Mendocino,SMC_out
113GAR110,2012-06-18T07:00:00Z,0.8043943928785063,113GAR110,38.8553,-123.56022,113,Mendocino,SMC_out
113GAR118,2012-09-10T07:00:00Z,0.7352075535308784,113GAR118,38.84264,-123.54917,113,Mendocino,SMC_out
113GAR178,2016-08-16T07:00:00Z,1.1372745345521311,113GAR178,38.87489,-123.49376,113,Mendocino,SMC_out
113GAR015,2013-09-09T07:00:00Z,1.0396347543335238,113GAR015,38.89312,-123.50885,113,Mendocino,SMC_out
205R00154,2012-05-22T07:00:00Z,0.6311889713304271,205R00154,37.234,-121.8376,205,Santa Clara,SMC_out
113GAR178,2013-09-09T07:00:00Z,1.1669862366181167,113GAR178,38.87489,-123.49376,113,Mendocino,SMC_out
113GAR112,2014-07-22T07:00:00Z,0.8159346226575523,113GAR112,38.92488,-123.49069,113,Mendocino,SMC_out
113GAR046,2014-09-02T07:00:00Z,0.9835896179561362,113GAR046,38.85578,-123.56359,113,Mendocino,SMC_out
113GAR061,2014-09-03T07:00:00Z,0.8880801461011348,113GAR061,38.88397,-123.59201,113,Mendocino,SMC_out
113GAR178,2014-07-23T07:00:00Z,1.1482832695704495,113GAR178,38.87489,-123.49376,113,Mendocino,SMC_out
113GAR112,2017-05-31T07:00:00Z,1.0579939770062718,113GAR112,38.92488,-123.49069,113,Mendocino,SMC_out
113GAR110,2014-09-02T07:00:00Z,0.7758767499894402,113GAR110,38.8553,-123.56022,113,Mendocino,SMC_out
113GAR112,2015-07-01T07:00:00Z,0.986624205145391,113GAR112,38.92488,-123.49069,113,Mendocino,SMC_out
113GAR084,2015-07-21T07:00:00Z,0.6496683074614112,113GAR084,38.92636,-123.62885,113,Mendocino,SMC_out
113GAR105,2015-06-30T07:00:00Z,0.8342497294352927,113GAR105,38.89959,-123.39061,113,Mendocino,SMC_out
113GAR089,2015-06-30T07:00:00Z,1.031203015756953,113GAR089,38.90824,-123.35092,113,Mendocino,SMC_out
113GAR244,2015-07-20T07:00:00Z,0.8069469574199238,113GAR244,38.93172,-123.59238,113,Mendocino,SMC_out
113GAR110,2015-07-21T07:00:00Z,0.782753813818681,113GAR110,38.8553,-123.56022,113,Mendocino,SMC_out
113GAR015,2016-06-22T07:00:00Z,0.8900805977156758,113GAR015,38.89312,-123.50885,113,Mendocino,SMC_out
113GAR030,2016-08-17T07:00:00Z,0.781897268863547,113GAR030,38.8702,-123.56669,113,Mendocino,SMC_out
113GAR046,2017-08-01T07:00:00Z,0.8745525926280248,113GAR046,38.85578,-123.56359,113,Mendocino,SMC_out
113GAR105,2017-05-30T07:00:00Z,1.0040231777218327,113GAR105,38.89959,-123.39061,113,Mendocino,SMC_out
113GAR061,2017-08-02T07:00:00Z,0.9625014799293828,113GAR061,38.88397,-123.59201,113,Mendocino,SMC_out
113GAR089,2017-05-30T07:00:00Z,0.9790851698393,113GAR089,38.90824,-123.35092,113,Mendocino,SMC_out
113GAR110,2017-08-01T07:00:00Z,0.7900048105835965,113GAR110,38.8553,-123.56022,113,Mendocino,SMC_out
202PES162,2010-06-07T07:00:00Z,1.122100144924096,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
111BVCMFE,2016-06-02T07:00:00Z,0.7581466283701762,111BVCMFE,39.93603,-122.98827,111,Mendocino,SMC_out
111FS0008,2016-06-01T07:00:00Z,0.8199231810162944,111FS0008,39.31933,-122.84536,111,Lake,SMC_out
114AU7778,2010-06-21T07:00:00Z,0.9265599447066912,114AU7778,38.58703,-123.11811,114,Sonoma,SMC_out
115EBAG01,2010-07-01T07:00:00Z,0.9450975781170702,115EBAG01,38.3462,-122.91565,115,Sonoma,SMC_out
114MA2364,2010-07-06T07:00:00Z,0.8160219159376919,114MA2364,38.63048,-122.76788,114,Sonoma,SMC_out
113RG8046,2010-08-19T07:00:00Z,0.9881024166577468,113RG8046,38.47575,-123.15189,113,Sonoma,SMC_out
115SALG01,2010-06-30T07:00:00Z,0.8470416598409358,115SALG01,38.34327,-122.95891,115,Sonoma,SMC_out
202PES162,2008-09-10T07:00:00Z,1.1218399015728804,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
204IND200,2008-06-16T07:00:00Z,0.7755885034246567,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
204ALP040,2011-04-10T07:00:00Z,0.5138336944695171,204ALP040,37.69856,-121.81728,204,Alameda,SMC_out
204ALP040,2011-06-29T07:00:00Z,0.4732356674123086,204ALP040,37.69856,-121.81728,204,Alameda,SMC_out
205COY610,2008-04-30T07:00:00Z,0.6654142979940088,205COY610,37.1177,-121.48111,205,Santa Clara,SMC_out
204IND200,2008-04-29T07:00:00Z,0.8686721969764994,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
204IND200,2008-05-20T07:00:00Z,0.7794085412996994,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
207MTD117,2008-05-06T07:00:00Z,0.7842119731111392,207MTD117,37.91847,-121.94421,207,Contra Costa,SMC_out
202PES162,2008-05-01T07:00:00Z,0.8367637658403146,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
202PES162,2008-06-18T07:00:00Z,0.8161109536187662,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
201RDW080,2008-05-07T07:00:00Z,0.8276004303045765,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
201RDW080,2008-06-23T07:00:00Z,0.9426261989839618,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
201RDW080,2008-08-12T07:00:00Z,0.849934894429404,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
206RIC100,2008-05-02T07:00:00Z,0.8862899794309717,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
206RIC100,2008-06-19T07:00:00Z,0.8708609754782454,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
206RIC100,2008-08-14T07:00:00Z,0.970031752867546,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
205COY610,2009-04-15T07:00:00Z,0.6398295363954288,205COY610,37.1177,-121.48111,205,Santa Clara,SMC_out
205COY610,2009-06-08T07:00:00Z,0.9128771065598767,205COY610,37.1177,-121.48111,205,Santa Clara,SMC_out
204IND200,2009-04-13T07:00:00Z,0.9367890617070853,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
204IND200,2009-06-11T07:00:00Z,0.8904212090499509,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
207MTD117,2009-04-22T07:00:00Z,1.0289587074250028,207MTD117,37.91847,-121.94421,207,Contra Costa,SMC_out
202PES162,2009-04-27T07:00:00Z,0.9949050260094339,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
202PES162,2009-06-16T07:00:00Z,0.756392490253237,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
202PES162,2009-08-17T07:00:00Z,0.9174207582053989,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
201RDW080,2009-04-29T07:00:00Z,0.8123357140604256,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
201RDW080,2009-06-03T07:00:00Z,0.9222640257839394,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
201RDW080,2009-08-11T07:00:00Z,0.8195796771446313,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
206RIC100,2009-05-11T07:00:00Z,1.0611228132124504,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
206RIC100,2009-06-17T07:00:00Z,0.8565866322704061,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
206RIC100,2009-08-12T07:00:00Z,0.9515324894153184,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
205COY610,2010-06-03T07:00:00Z,0.9022859658158321,205COY610,37.1177,-121.48111,205,Santa Clara,SMC_out
204IND200,2010-05-25T07:00:00Z,0.9313734713578097,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
207MTD117,2010-05-24T07:00:00Z,1.1100335871131115,207MTD117,37.91847,-121.94421,207,Contra Costa,SMC_out
201RDW080,2010-06-02T07:00:00Z,0.9016674300139367,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
206RIC100,2010-06-01T07:00:00Z,0.8299212741946792,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
205COY610,2015-05-11T07:00:00Z,1.0308837280118588,205COY610,37.1177,-121.48111,205,Santa Clara,SMC_out
204ALA525,2012-05-22T07:00:00Z,1.0623492395991487,204ALA525,37.49664,-121.76043,204,Alameda,SMC_out
204IND200,2015-04-28T07:00:00Z,0.8913296259444178,204IND200,37.56223,-121.7982,204,Alameda,SMC_out
801WE1008,2016-06-29T07:00:00Z,0.887751623634493,801WE1008,34.18128,-116.91197,801,San Bernardino,Upper Santa Ana
801M15378,2016-06-16T07:00:00Z,1.1176948569598002,801M15378,34.24433,-117.50774,801,San Bernardino,Middle Santa Ana
801M15424,2016-06-14T07:00:00Z,0.8080976043870248,801M15424,33.99181,-117.59958,801,San Bernardino,Middle Santa Ana
801M15414,2016-06-15T07:00:00Z,0.9333082460158865,801M15414,34.18646,-117.18547,801,San Bernardino,Upper Santa Ana
801WE1008,2017-06-20T07:00:00Z,0.9856745119757712,801WE1008,34.18128,-116.91197,801,San Bernardino,Upper Santa Ana
801WE1008,2018-06-12T07:00:00Z,0.8612248603003353,801WE1008,34.18128,-116.91197,801,San Bernardino,Upper Santa Ana
801M15447,2018-06-07T07:00:00Z,0.8765899956780104,801M15447,34.1669,-116.88835,801,San Bernardino,Upper Santa Ana
801M15479,2018-06-06T07:00:00Z,1.2140546468927274,801M15479,34.09881,-117.02622,801,San Bernardino,Upper Santa Ana
205R00430,2012-06-05T07:00:00Z,0.5836854574791364,205R00430,37.4826,-121.9373,205,Alameda,SMC_out
801M15511,2018-06-21T07:00:00Z,0.7984975733055839,801M15511,34.17707,-116.84426,801,San Bernardino,Upper Santa Ana
801SNP001,2014-06-18T07:00:00Z,1.0052840252289699,801SNP001,34.2442,-117.50727,801,San Bernardino,Middle Santa Ana
801SNP001,2014-05-13T07:00:00Z,0.8989724044940411,801SNP001,34.2442,-117.50727,801,San Bernardino,Middle Santa Ana
801SNP002,2014-05-13T07:00:00Z,1.1913400259967715,801SNP002,34.2559,-117.64111,801,San Bernardino,Middle Santa Ana
901S01811,2009-05-07T07:00:00Z,0.5164797668384096,901S01811,33.56418,-117.71792,901,Orange,San Juan
907S01418,2009-05-12T07:00:00Z,0.8503428454982125,907S01418,32.99254,-116.71771,907,San Diego,Mission Bay and San Diego River
911S04086,2009-05-06T07:00:00Z,0.8535446346852036,911S04086,32.67454,-116.57777,911,San Diego,Southern San Diego
904S00537,2009-05-04T07:00:00Z,0.6428981891927489,904S00537,33.05031,-117.22428,904,San Diego,Central San Diego
901S01705,2009-05-14T07:00:00Z,1.076503568219266,901S01705,33.60369,-117.51,901,Orange,San Juan
907S01434,2009-05-13T07:00:00Z,1.161812703493227,907S01434,32.90475,-116.62501,907,San Diego,Mission Bay and San Diego River
911S00538,2009-05-05T07:00:00Z,0.9325870510852728,911S00538,32.78123,-116.63207,911,San Diego,Southern San Diego
911S01818,2009-05-06T07:00:00Z,0.7226979614414968,911S01818,32.86215,-116.52037,911,San Diego,Southern San Diego
911S03354,2009-05-05T07:00:00Z,0.7751994821002771,911S03354,32.79112,-116.61677,911,San Diego,Southern San Diego
911S02058,2009-05-05T07:00:00Z,1.0136409524783785,911S02058,32.76142,-116.64257,911,San Diego,Southern San Diego
907S00577,2009-05-12T07:00:00Z,0.7825750605866575,907S00577,33.0767,-116.67455,907,San Diego,Mission Bay and San Diego River
901S00313,2009-04-30T07:00:00Z,1.07887418470259,901S00313,33.60642,-117.44623,901,Orange,San Juan
902S00565,2009-04-27T07:00:00Z,0.7082871295656081,902S00565,33.41031,-117.23903,902,San Diego,Northern San Diego
901S06030,2009-04-30T07:00:00Z,0.4925148162691585,901S06030,33.50267,-117.64794,901,Orange,San Juan
901S00469,2009-05-13T07:00:00Z,0.9163241281084675,901S00469,33.52999,-117.40855,901,Riverside,San Juan
902S01097,2009-05-11T07:00:00Z,0.7928716014812112,902S01097,33.48724,-117.25537,902,Riverside,Northern San Diego
901S00997,2009-05-14T07:00:00Z,0.8978904972353855,901S00997,33.44002,-117.61937,901,Orange,San Juan
901S02702,2010-06-02T07:00:00Z,0.4436990298523209,901S02702,33.51636,-117.74062,901,Orange,San Juan
907S01610,2010-05-31T07:00:00Z,0.7831004006884815,907S01610,32.96675,-116.65275,907,San Diego,Mission Bay and San Diego River
904S02201,2010-05-19T07:00:00Z,0.5788260254539275,904S02201,33.17979,-117.33735,904,San Diego,Central San Diego
911S12262,2010-05-24T07:00:00Z,0.6425580904061817,911S12262,32.65665,-116.68056,911,San Diego,Southern San Diego
904S08089,2010-05-20T07:00:00Z,0.3542760272701645,904S08089,33.08899,-117.13748,904,San Diego,Central San Diego
907S02774,2010-05-20T07:00:00Z,0.751597159459149,907S02774,32.81182,-116.97323,907,San Diego,Mission Bay and San Diego River
911S00858,2010-05-31T07:00:00Z,1.0262732360125237,911S00858,32.90282,-116.49337,911,San Diego,Southern San Diego
910S14762,2010-05-26T07:00:00Z,0.7662342774567145,910S14762,32.64787,-116.86999,910,San Diego,Southern San Diego
910S06570,2010-05-24T07:00:00Z,0.6002159961208229,910OTJMC5,32.63481,-116.88541,910,San Diego,Southern San Diego
906S02246,2010-05-26T07:00:00Z,0.40346222232009965,906S02246,32.94636,-117.09849,906,San Diego,Central San Diego
907S46499,2010-06-02T07:00:00Z,0.7739272647214863,907S46499,32.96198,-116.75077,907,San Diego,Mission Bay and San Diego River
901S45253,2010-05-18T07:00:00Z,0.6643177490680992,901S45253,33.51442,-117.62613,901,Orange,San Juan
901S01849,2010-06-01T07:00:00Z,1.0776546274534498,901S01849,33.55523,-117.39779,901,Riverside,San Juan
901S02873,2010-06-01T07:00:00Z,0.8459370266011914,901S02873,33.54344,-117.39739,901,Riverside,San Juan
902S02357,2010-05-25T07:00:00Z,0.6258053937180136,902S02357,33.40568,-117.24977,902,San Diego,Northern San Diego
902S00117,2010-05-25T07:00:00Z,0.5329585440129492,902S00117,33.34095,-117.33193,902,San Diego,Northern San Diego
901S06798,2011-05-17T07:00:00Z,0.7366438618157455,901S06798,33.53154,-117.74144,901,Orange,San Juan
904S12185,2011-05-24T07:00:00Z,0.6746860172198464,904S12185,33.09918,-117.13013,904,San Diego,Central San Diego
901S06851,2011-05-19T07:00:00Z,0.8035792304863025,901S06851,33.55052,-117.67542,901,Orange,San Juan
911S01142,2011-05-24T07:00:00Z,0.7868562965906795,911S01142,32.73547,-116.65268,911,San Diego,Southern San Diego
907S05514,2011-05-18T07:00:00Z,0.8022085459509717,907S05514,32.97974,-116.74246,907,San Diego,Mission Bay and San Diego River
907S03210,2011-05-18T07:00:00Z,0.8491674014595698,907S03210,33.00312,-116.72918,907,San Diego,Mission Bay and San Diego River
901S04409,2011-05-19T07:00:00Z,0.808495179158324,901S04409,33.60347,-117.45314,901,Riverside,San Juan
901S04309,2011-05-16T07:00:00Z,1.0073948901269232,901S04309,33.47486,-117.46605,901,San Diego,San Juan
403BA0027,2014-06-18T07:00:00Z,1.004101197963805,403BA0027,34.66254,-119.05249,403,Ventura,Santa Clara
902S05173,2011-05-17T07:00:00Z,0.6223065765945663,902S05173,33.3971,-117.28364,902,San Diego,Northern San Diego
907S03786,2012-05-30T07:00:00Z,0.3957618606669488,907S03786,32.89421,-116.65844,907,San Diego,Mission Bay and San Diego River
901S12942,2012-05-30T07:00:00Z,0.4960933030611569,901S12942,33.4779,-117.6785,901,Orange,San Juan
901S11685,2012-05-31T07:00:00Z,0.6525181040719766,901S11685,33.5099,-117.6348,901,Orange,San Juan
905S15201,2012-05-23T07:00:00Z,0.3881445775299499,905S15201,33.11778,-116.85444,905,San Diego,Central San Diego
902ADB848,2018-05-16T07:00:00Z,1.107456432981104,902ADB848,33.51302,-117.26858,-999,,
902LMC778,2018-05-24T07:00:00Z,0.7512108862383509,902LMC778,33.47789,-117.14212,902,Riverside,Northern San Diego
902LTC777,2018-05-24T07:00:00Z,0.43783392672536436,902LTC777,33.47417,-117.13757,902,Riverside,Northern San Diego
902USM828,2018-05-30T07:00:00Z,0.44619544556399404,902USM828,33.47335,-117.14344,902,Riverside,Northern San Diego
404R4S001,2016-05-05T07:00:00Z,0.776655336540946,404R4S001,34.16329,-118.81069,404,Ventura,Santa Monica Bay
202PES162,2015-05-06T07:00:00Z,1.0340008425898952,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
202PES162,2015-06-25T07:00:00Z,0.8946735877482518,202PES162,37.26914,-122.26395,202,San Mateo,SMC_out
201RDW080,2015-05-07T07:00:00Z,0.8066589576324239,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
201RDW080,2015-06-29T07:00:00Z,0.917352700602444,201RDW080,37.87717,-122.58114,201,Marin,SMC_out
206RIC100,2015-05-05T07:00:00Z,0.8797274980884368,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
206RIC100,2015-06-17T07:00:00Z,0.948250864567085,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
201AHO350,2012-06-20T07:00:00Z,1.1089874792516106,201AHO350,37.94495,-122.74306,201,Marin,SMC_out
201CHE300,2012-06-18T07:00:00Z,0.9374091671471769,201CHE300,38.03977,-122.74191,201,Marin,SMC_out
205COY900,2012-05-16T07:00:00Z,0.8581981169789236,205COY900,37.17551,-121.47741,205,Santa Clara,SMC_out
206HCT020,2012-05-29T07:00:00Z,1.072839027576356,206HCT020,38.47124,-122.48879,206,Napa,SMC_out
206NAP700,2012-06-21T07:00:00Z,1.2114277999439163,206NAP700,38.62776,-122.61277,206,Napa,SMC_out
205LGA700,2012-05-23T07:00:00Z,0.9970964231210835,205LGA700,37.11971,-121.90318,205,Santa Clara,SMC_out
205COY850,2012-05-21T07:00:00Z,0.932361695178427,205COY850,37.18217,-121.5066,205,Santa Clara,SMC_out
205SFC880,2012-06-19T07:00:00Z,1.0219169845699039,205SFC880,37.30676,-121.68893,205,Santa Clara,SMC_out
207SUI290,2012-06-04T07:00:00Z,0.7948863208197868,207SUI290,38.37183,-122.13973,207,Napa,SMC_out
204SIN300,2012-05-15T07:00:00Z,1.1514661553333096,204SIN300,37.64035,-121.92492,204,Alameda,SMC_out
205WUN450,2012-06-11T07:00:00Z,1.0881360865365448,205WUN450,37.44892,-122.29426,205,San Mateo,SMC_out
204R00583,2012-06-13T07:00:00Z,0.6087212633960609,204R00583,37.6191,-122.0593,204,Alameda,SMC_out
206BRC020,2012-06-27T07:00:00Z,1.05704295628123,206BRC020,37.92779,-122.15034,206,Contra Costa,SMC_out
202LAH950,2012-06-13T07:00:00Z,0.8620388841206349,202LAH950,37.38878,-122.28429,202,San Mateo,SMC_out
207WAL475,2012-06-12T07:00:00Z,0.8340782772705059,207WAL475,37.82956,-122.0743,207,Contra Costa,SMC_out
202BUT600,2012-06-26T07:00:00Z,1.1427988671562992,202BUT600,37.2159,-122.30727,202,San Mateo,SMC_out
202BUT480,2012-06-25T07:00:00Z,1.154705443731622,202BUT480,37.21363,-122.31411,202,San Mateo,SMC_out
205AAG400,2012-06-05T07:00:00Z,0.8760177276734467,205AAG400,37.37189,-121.73289,205,Santa Clara,SMC_out
205AAG075,2013-06-12T07:00:00Z,0.8562205520873314,205AAG075,37.39043,-121.78352,205,Santa Clara,SMC_out
202BUT850,2013-06-04T07:00:00Z,0.877667636932454,202BUT850,37.22664,-122.2412,202,San Mateo,SMC_out
205COY585,2013-05-28T07:00:00Z,0.9715022613609641,205COY585,37.09003,-121.46985,205,Santa Clara,SMC_out
403BA0064,2014-06-18T07:00:00Z,0.6593292912295604,403S00064,34.64435,-118.51371,403,Los Angeles,Santa Clara
205COY930,2013-05-07T07:00:00Z,0.9082544581031301,205COY930,37.18975,-121.46888,205,Santa Clara,SMC_out
202DRY010,2013-06-05T07:00:00Z,0.9404533047319886,202DRY010,37.35917,-122.39124,202,San Mateo,SMC_out
206PIN610,2013-06-03T07:00:00Z,0.7172638609698881,206PIN610,37.97275,-122.22828,206,Contra Costa,SMC_out
206PIN825,2013-05-22T07:00:00Z,0.9428599769382796,206PIN825,37.96288,-122.20152,206,Contra Costa,SMC_out
202PES168,2013-06-06T07:00:00Z,0.9443331540738388,202PES168,37.26166,-122.24082,202,San Mateo,SMC_out
205WUN550,2013-05-06T07:00:00Z,0.9444574393582116,205WUN550,37.45211,-122.29852,205,San Mateo,SMC_out
205AAG375,2014-05-14T07:00:00Z,0.9933268251893499,205AAG375,37.36018,-121.73719,205,Santa Clara,SMC_out
204ARH090,2014-06-02T07:00:00Z,0.9728595779213834,204ARH090,37.45116,-121.75463,204,Santa Clara,SMC_out
205COY615,2014-06-03T07:00:00Z,0.674514035554308,205COY615,37.12125,-121.48027,205,Santa Clara,SMC_out
205R00535,2012-06-20T07:00:00Z,0.8036564931390957,205R00535,37.5393,-122.0186,205,Alameda,SMC_out
205COY853,2014-05-29T07:00:00Z,0.9959744945076772,205COY853,37.17774,-121.49712,205,Santa Clara,SMC_out
202MIC150,2014-05-07T07:00:00Z,0.7712797241247372,202MIC150,37.45232,-122.39242,202,San Mateo,SMC_out
719MISSCK,2013-05-21T07:00:00Z,1.1073232437691758,719MISSCK,34.00778,-116.62242,719,Riverside,SMC_out
202TUN600,2014-05-12T07:00:00Z,0.7565396050376657,202TUN600,37.39083,-122.36826,202,San Mateo,SMC_out
204VAL400,2014-05-19T07:00:00Z,1.0121863981337726,204VAL400,37.47092,-121.66639,204,Santa Clara,SMC_out
205SAR080,2009-05-14T07:00:00Z,0.8563124175848127,205SAR080,37.25318,-122.0425,205,Santa Clara,SMC_out
206RIC100,2011-08-02T07:00:00Z,0.9841588350051537,206RIC100,38.55078,-122.52137,206,Napa,SMC_out
206SON300,2011-08-10T07:00:00Z,0.6013402326405697,206SON300,38.44264,-122.53139,206,Sonoma,SMC_out
205SAR057,2009-05-13T07:00:00Z,0.944052054546387,205SAR057,37.27739,-122.01181,205,Santa Clara,SMC_out
205SAR060,2009-05-13T07:00:00Z,0.9773746110575094,205SAR060,37.27219,-122.01633,205,Santa Clara,SMC_out
205SAR070,2009-05-14T07:00:00Z,0.9589896086756526,205SAR070,37.2621,-122.02845,205,Santa Clara,SMC_out
206PET130,2016-04-26T07:00:00Z,0.7928780750490801,206PET130,38.24295,-122.59433,206,Sonoma,SMC_out
201WLK230,2016-05-25T07:00:00Z,0.672470706391938,201WLK230,38.14342,-122.72472,201,Marin,SMC_out
206PET070,2016-05-03T07:00:00Z,0.5857921171858365,206PET070,38.1984,-122.70437,206,Sonoma,SMC_out
201LAG140,2016-06-09T07:00:00Z,0.515772175262917,201LAG140,38.07034,-122.77051,201,Marin,SMC_out
201LAG165,2016-06-14T07:00:00Z,0.6085562928231685,201LAG165,38.05839,-122.76522,201,Marin,SMC_out
201LAG335,2016-06-13T07:00:00Z,1.0270449240315838,201LAG335,37.99222,-122.66,201,Marin,SMC_out
201WLK120,2016-05-23T07:00:00Z,0.5736564078360482,201WLK120,38.20764,-122.79456,201,Marin,SMC_out
206PET090,2016-04-28T07:00:00Z,0.6185598937148757,206PET090,38.23337,-122.5777,206,Sonoma,SMC_out
204R00596,2012-05-31T07:00:00Z,0.5571780940678793,204R00596,37.7006,-121.9033,204,Alameda,SMC_out
201LAG150,2016-06-01T07:00:00Z,0.6089462790351414,201LAG150,38.06669,-122.70264,201,Marin,SMC_out
205R00627,2013-06-04T07:00:00Z,0.6379181664796133,205R00627,37.3963,-121.9869,205,Santa Clara,SMC_out
722ABSPPC,2014-04-21T07:00:00Z,0.7708220670983742,722ABSPPC,33.27851,-116.42925,722,San Diego,SMC_out
206PET400,2016-05-10T07:00:00Z,0.49164230453491736,206PET400,38.29444,-122.66629,206,Sonoma,SMC_out
206PET265,2016-05-09T07:00:00Z,0.48944631605614486,206PET265,38.25164,-122.63268,206,Sonoma,SMC_out
201LAG160,2016-06-02T07:00:00Z,0.8996692259377578,201LAG160,38.06156,-122.69958,201,Marin,SMC_out
201WLK190,2016-05-17T07:00:00Z,0.8070640729610815,201WLK190,38.16458,-122.77194,201,Marin,SMC_out
206PET060,2016-05-04T07:00:00Z,0.5879664241697269,206PET060,38.18765,-122.66415,206,Sonoma,SMC_out
206PET010,2016-05-02T07:00:00Z,0.7253195284140875,206PET010,38.18173,-122.60322,206,Sonoma,SMC_out
202BUT020,2017-06-07T07:00:00Z,0.6961846393919046,202BUT020,37.23395,-122.36719,202,San Mateo,SMC_out
201LAG320,2016-05-19T07:00:00Z,0.7764093034909755,201LAG320,38.00453,-122.70878,201,Marin,SMC_out
801NLC105,2014-06-10T07:00:00Z,1.003390790661171,801NLC105,34.25265,-117.4925,801,San Bernardino,Middle Santa Ana
201LAG210,2016-06-07T07:00:00Z,0.5946391611193851,201LAG210,38.01861,-122.73306,201,Marin,SMC_out
801RB8567,2016-06-08T07:00:00Z,0.30721485630195355,801RB8567,33.971554,-117.082221,801,Riverside,Upper Santa Ana
201WLK160,2016-05-18T07:00:00Z,0.8167904504728564,201WLK160,38.17545,-122.82044,201,Marin,SMC_out
