stationcode,sampledate,csci,comid,masterid
517FCA046,2013-08-14T07:00:00Z,0.88915761,8063401,517FCA046
517FCA139,2014-06-18T07:00:00Z,0.97464212,8058193,517FCA139
517FCA139,2009-06-24T07:00:00Z,1.11778116,8058193,517FCA139
517FCA222,2009-06-15T07:00:00Z,1.05676963,8064197,517FCA222
517FCA222,2013-07-10T07:00:00Z,1.17816215,8064197,517FCA222
517PLC130,2012-06-22T07:00:00Z,1.14188571,8058251,517PLC130
517PLC130,2013-07-28T07:00:00Z,1.12416686,8058251,517PLC130
517PS0030,2009-07-22T07:00:00Z,0.59474384,8064075,517PS0030
517PS0039,2009-07-01T07:00:00Z,0.69373139,8056847,517PS0039
517PS0054,2010-07-28T07:00:00Z,1.07790311,8060533,517PS0054
517PS0061,2010-09-08T07:00:00Z,0.92986019,8059513,517PS0061
517PS0074,2011-09-20T07:00:00Z,1.10534057,8058051,517PS0074
517PS0078,2011-09-19T07:00:00Z,1.21655873,8064195,517PS0078
517PS0132,2009-07-01T07:00:00Z,0.83481039,8060985,517PS0132
517PS0836,2017-06-07T07:00:00Z,0.88614884,8053943,517PS0836
517WE0515,2000-09-28T07:00:00Z,0.92065652,8063597,517WE0515
517WE0515,2000-09-28T07:00:00Z,0.76782519,8063597,517WE0515
517WE0515,2000-09-28T07:00:00Z,0.76911272,8063597,517WE0515
518CDS022,2012-06-20T07:00:00Z,0.94444702,8040879,518CDS022
518CDS022,2009-07-14T07:00:00Z,1.06475207,8040879,518CDS022
518CDS022,2018-09-04T07:00:00Z,1.18104195,8040879,518CDS022
518CE0015,2004-07-15T07:00:00Z,0.87097223,8029352,518CE0015
518CE0015,2004-07-15T07:00:00Z,0.89285711,8029352,518CE0015
518CE0015,2004-08-18T07:00:00Z,0.81465918,8029352,518CE0015
518CE0015,2004-08-18T07:00:00Z,0.83581456,8029352,518CE0015
518CE0034,2004-06-01T07:00:00Z,1.07221053,8037301,518CE0034
518CE0034,2004-06-01T07:00:00Z,0.87550929,8037301,518CE0034
518CE0047,2004-06-14T07:00:00Z,0.70428466,2773542,518CE0047
518CE0047,2004-06-14T07:00:00Z,0.54085011,2773542,518CE0047
518CE0047,2017-08-29T07:00:00Z,0.60112318,2773542,518CE0047
518CE0114,2005-09-19T07:00:00Z,0.88404386,2773096,518CE0114
518CE0114,2005-09-19T07:00:00Z,0.89871182,2773096,518CE0114
518CE0242,2006-07-24T07:00:00Z,0.34263541,8029738,518CE0242
518CE0338,2007-08-21T07:00:00Z,1.16669962,8040199,518CE0338
518CE0338,2007-08-21T07:00:00Z,0.97108737,8040199,518CE0338
518CE0543,2005-08-24T07:00:00Z,0.35635707,8041881,518CE0543
518CE0575,2005-08-23T07:00:00Z,0.75533509,8040687,518CE0575
518CE0575,2005-08-23T07:00:00Z,0.86724109,8040687,518CE0575
518CE0626,2006-09-05T07:00:00Z,0.86826983,8029548,518CE0626
518CE0626,2006-09-05T07:00:00Z,0.88850784,8029548,518CE0626
518CE0879,2005-09-21T07:00:00Z,0.34466195,948020983,518CE0879
518CE0879,2005-09-21T07:00:00Z,0.42520542,948020983,518CE0879
518CE0895,2005-08-23T07:00:00Z,0.90487639,948021032,518CE0895
518CE0895,2005-08-23T07:00:00Z,0.90542403,948021032,518CE0895
518CPCRCR,2008-08-14T07:00:00Z,1.03725991,2773146,518CPCRCR
518CPCRCR,2014-08-20T07:00:00Z,1.0025299,2773146,518CPCRCR
603DDM002,2005-08-25T07:00:00Z,1.13509526,20274997,603DDM002
603DDM002,2008-08-27T07:00:00Z,0.86917278,20274997,603DDM002
603DDM002,2008-08-27T07:00:00Z,0.97418209,20274997,603DDM002
603DDM002,2008-08-27T07:00:00Z,0.99815652,20274997,603DDM002
603DDM002,2004-09-01T07:00:00Z,1.02068873,20274997,603DDM002
603DDM004,1999-07-06T07:00:00Z,1.02166918,20272507,603DDM004
603DDM004,2013-07-09T07:00:00Z,1.06030721,20272507,603DDM004
603DDM005,1999-07-01T07:00:00Z,1.02297669,20272505,603DDM005
603DDM005,2011-09-13T07:00:00Z,1.02149752,20272505,603DDM005
518CR0909,2013-09-16T07:00:00Z,0.4182244,20294501,518CR0909
518FC1060,2014-09-18T07:00:00Z,0.56778396,8027284,518FC1060
518FC1350,2014-07-29T07:00:00Z,0.73592662,2772996,518FC1350
518FCA059,2008-09-07T07:00:00Z,0.47419128,20294501,518FCA059
518FCA075,2019-08-07T07:00:00Z,1.09137639,8028376,518FCA075
518FCA075,2013-08-12T07:00:00Z,1.11100798,8028376,518FCA075
518FCA075,2008-09-23T07:00:00Z,1.07196376,8028376,518FCA075
518FRM117,2013-06-17T07:00:00Z,1.01660084,8039191,518FRM117
518FRM117,2013-07-29T07:00:00Z,0.84704119,8039191,518FRM117
518GCGRRx,2002-10-10T07:00:00Z,1.08519141,2776026,518GCGRRx
518KNCAWC,2011-08-15T07:00:00Z,1.23668241,2772588,518KNCAWC
518LST001,2005-09-27T07:00:00Z,0.68134484,8037505,518LST001
518LST001,2006-10-10T07:00:00Z,0.59527528,8037505,518LST001
518LSTUPx,2005-09-27T07:00:00Z,1.14613772,8037329,518LSTUPx
518LSTUPx,2006-10-10T07:00:00Z,1.13595744,8037329,518LSTUPx
518MCGRRx,2002-10-10T07:00:00Z,0.96453594,2776024,518MCGRRx
518PS0001,2008-07-28T07:00:00Z,1.13012786,2775964,518PS0001
518PS0001,2008-08-19T07:00:00Z,0.96928517,2775964,518PS0001
518PS0017,2008-08-19T07:00:00Z,1.05989235,8037191,518PS0017
518PS0029,2009-06-30T07:00:00Z,0.87539555,8027104,518PS0029
518PS0029,2009-07-22T07:00:00Z,0.57642413,8027104,518PS0029
518PS0033,2009-06-29T07:00:00Z,1.20925802,8028358,518PS0033
518PS0045,2009-07-21T07:00:00Z,1.12572009,8027402,518PS0045
518PS0073,2011-08-16T07:00:00Z,0.90119863,8041647,518PS0073
518PS0089,2012-08-01T07:00:00Z,0.29159486,948020987,518PS0089
518PS0089,2012-09-25T07:00:00Z,0.46986841,948020987,518PS0089
518PS0093,2012-09-24T07:00:00Z,1.20544553,8029316,518PS0093
518PS0113,2012-07-09T07:00:00Z,1.06897021,2773072,518PS0113
518PS0125,2013-06-18T07:00:00Z,1.00333019,8039815,518PS0125
518RCAJNC,2017-07-12T07:00:00Z,0.96193907,2773540,518RCAJNC
518RCAJNC,2016-07-28T07:00:00Z,1.00060484,2773540,518RCAJNC
518RCAJNC,2018-08-27T07:00:00Z,1.05156939,2773540,518RCAJNC
518RCC169,2013-07-29T07:00:00Z,0.36585882,8029362,518RCC169
518RCNAPC,2009-05-20T07:00:00Z,1.21308586,2772712,518RCNAPC
518RCNAPC,2009-06-16T07:00:00Z,1.23018252,2772712,518RCNAPC
518RCNAPC,2016-06-29T07:00:00Z,1.20752085,2772712,518RCNAPC
518RCNAPC,2015-07-01T07:00:00Z,1.14474867,2772712,518RCNAPC
518RCNAPC,2019-08-05T07:00:00Z,1.19520513,2772712,518RCNAPC
518RCNAPC,2008-08-06T07:00:00Z,1.05588349,2772712,518RCNAPC
518RCNAPC,2017-08-07T07:00:00Z,1.25849304,2772712,518RCNAPC
518RCNAPC,2009-08-11T07:00:00Z,1.2870658,2772712,518RCNAPC
518RCNAPC,2014-08-18T07:00:00Z,1.06320231,2772712,518RCNAPC
518RCNAPC,2009-09-09T07:00:00Z,1.15197195,2772712,518RCNAPC
518RCNAPC,2018-09-10T07:00:00Z,1.28452822,2772712,518RCNAPC
518RCNAPC,2009-10-21T07:00:00Z,1.21112013,2772712,518RCNAPC
518SED086,2007-07-18T07:00:00Z,0.95294417,8036983,518SED086
518SED086,2011-08-17T07:00:00Z,1.10158792,8036983,518SED086
518SPC134,2013-06-18T07:00:00Z,1.14870063,8041871,518SPC134
518WE0521,2013-06-19T07:00:00Z,0.84319038,8039609,518WE0521
518WE0521,2000-08-30T07:00:00Z,1.01757901,8039609,518WE0521
518WE0521,2000-08-30T07:00:00Z,1.18374764,8039609,518WE0521
518WE0521,2000-08-30T07:00:00Z,1.08078933,8039609,518WE0521
518YLCAFR,2011-08-17T07:00:00Z,1.10427269,2773598,518YLCAFR
519AC0001,2010-05-12T07:00:00Z,0.31133705,15022679,519AC0001
519AC0001,2009-05-16T07:00:00Z,0.2947572,15022679,519AC0001
519AC0001,2000-05-24T07:00:00Z,0.22403164,15022679,519AC0001
519AC0001,2011-06-19T07:00:00Z,0.29422047,15022679,519AC0001
519AC0002,2010-05-12T07:00:00Z,0.39244238,15022679,519AC0002
519AC0002,2009-05-16T07:00:00Z,0.47289489,15022679,519AC0002
519AC0002,2000-05-24T07:00:00Z,0.45009254,15022679,519AC0002
519AC0002,2011-06-19T07:00:00Z,0.51440665,15022679,519AC0002
519AC0003,2010-05-12T07:00:00Z,0.27355859,15022679,519AC0003
519AC0003,2009-05-16T07:00:00Z,0.34103558,15022679,519AC0003
519AC0003,2000-05-25T07:00:00Z,0.37228489,15022679,519AC0003
519AC0003,2011-06-19T07:00:00Z,0.47209466,15022679,519AC0003
519AC0004,2010-05-12T07:00:00Z,0.46256237,15022615,519AC0004
519AC0004,2009-05-16T07:00:00Z,0.42403974,15022615,519AC0004
519AC0004,2000-05-25T07:00:00Z,0.46508568,15022615,519AC0004
519AC0004,2011-06-19T07:00:00Z,0.4650229,15022615,519AC0004
519AC0005,2010-05-12T07:00:00Z,0.38884113,15022573,519AC0005
519AC0005,2009-05-16T07:00:00Z,0.40406608,15022573,519AC0005
519AC0005,2000-05-25T07:00:00Z,0.42694613,15022573,519AC0005
519AC0005,2011-06-19T07:00:00Z,0.3937739,15022573,519AC0005
519AC0006,2010-05-12T07:00:00Z,0.43984167,15022491,519AC0006
519AC0006,2009-05-17T07:00:00Z,0.36730554,15022491,519AC0006
519AC0006,2000-05-25T07:00:00Z,0.30247349,15022491,519AC0006
519AC0006,2011-06-20T07:00:00Z,0.42572081,15022491,519AC0006
519AC0008,2010-05-11T07:00:00Z,0.19337721,15022489,519AC0008
519AC0008,2009-05-17T07:00:00Z,0.2038097,15022489,519AC0008
519AC0008,2000-05-26T07:00:00Z,0.18264261,15022489,519AC0008
519AC0008,2011-06-20T07:00:00Z,0.35183256,15022489,519AC0008
519AC0009,2010-05-11T07:00:00Z,0.32169053,15022465,519AC0009
519AC0009,2009-05-17T07:00:00Z,0.3784113,15022465,519AC0009
519AC0009,2000-05-26T07:00:00Z,0.33470863,15022465,519AC0009
519AC0009,2011-06-20T07:00:00Z,0.45674884,15022465,519AC0009
519AC0010,2010-05-11T07:00:00Z,0.32800839,15024827,519AC0010
519AC0010,2009-05-17T07:00:00Z,0.336449,15024827,519AC0010
519AC0010,2000-05-24T07:00:00Z,0.15406892,15024827,519AC0010
519AC0010,2011-06-20T07:00:00Z,0.30708527,15024827,519AC0010
519AC001A,2010-05-12T07:00:00Z,0.29350889,15022679,519AC001A
519AC001A,2009-05-16T07:00:00Z,0.29298194,15022679,519AC001A
519AC001A,2011-06-19T07:00:00Z,0.3339045,15022679,519AC001A
519ARH193,2004-10-13T07:00:00Z,0.72492177,948021154,519ARH193
519ARHBxx,1997-09-30T07:00:00Z,0.71019492,948021144,519ARHBxx
519ARHBxx,1998-10-05T07:00:00Z,0.67849,948021144,519ARHBxx
519ARHBxx,1999-10-11T07:00:00Z,0.63429453,948021144,519ARHBxx
519ARHBxx,2000-11-09T08:00:00Z,0.70664683,948021144,519ARHBxx
519CE0011,2004-07-20T07:00:00Z,0.41570601,948021154,519CE0011
519CE0011,2004-07-20T07:00:00Z,0.53601531,948021154,519CE0011
519CE0011,2004-08-09T07:00:00Z,0.73295236,948021154,519CE0011
519CE0011,2004-08-09T07:00:00Z,0.72338089,948021154,519CE0011
519CE0019,2004-06-08T07:00:00Z,0.19026442,15022475,519CE0019
519CE0019,2004-06-08T07:00:00Z,0.23188641,15022475,519CE0019
519CE0019,2004-07-19T07:00:00Z,0.33481088,15022475,519CE0019
519CE0019,2004-07-19T07:00:00Z,0.34092517,15022475,519CE0019
519CE0211,2006-08-16T07:00:00Z,0.37013899,15022679,519CE0211
519CE0243,2006-07-10T07:00:00Z,0.40400197,15036577,519CE0243
519CE0243,2006-07-10T07:00:00Z,0.33070875,15036577,519CE0243
519CE0339,2007-07-11T07:00:00Z,0.40933088,15040355,519CE0339
519CE0363,2007-07-12T07:00:00Z,0.49544178,15022233,519CE0363
519CE0363,2007-07-12T07:00:00Z,0.48058371,15022233,519CE0363
519CE0531,2005-07-21T07:00:00Z,0.48158158,15022399,519CE0531
519CE0531,2005-07-21T07:00:00Z,0.59193406,15022399,519CE0531
519CE0627,2006-09-11T07:00:00Z,0.36910976,15036527,519CE0627
519CE0627,2006-09-11T07:00:00Z,0.55917492,15036527,519CE0627
519CE0651,2004-07-21T07:00:00Z,0.52024443,15024787,519CE0651
519CE0651,2004-07-21T07:00:00Z,0.5816552,15024787,519CE0651
519CE0691,2007-07-10T07:00:00Z,0.56767115,15024799,519CE0691
519CE0691,2007-07-10T07:00:00Z,0.67927397,15024799,519CE0691
519CE0779,2007-07-09T07:00:00Z,0.51115522,15024809,519CE0779
519CE0779,2007-07-09T07:00:00Z,0.26007651,15024809,519CE0779
519CE0787,2007-08-29T07:00:00Z,0.39728824,15022525,519CE0787
519CE0787,2007-08-29T07:00:00Z,0.57033043,15022525,519CE0787
519CR0904,2013-07-22T07:00:00Z,0.53057765,7978069,519CR0904
519CR0912,2013-07-17T07:00:00Z,0.63519199,15024989,519CR0912
519DRCGRP,2004-10-15T07:00:00Z,0.62805135,15022325,519DRCGRP
519FCA004,2008-07-29T07:00:00Z,0.57170384,15022523,519FCA004
519FCA004,2008-07-29T07:00:00Z,0.53370035,15022523,519FCA004
519FCA004,2008-09-16T07:00:00Z,0.36789463,15022523,519FCA004
519FCA004,2008-09-16T07:00:00Z,0.65599362,15022523,519FCA004
519FCA035,2008-09-10T07:00:00Z,0.58588522,7978069,519FCA035
519FCA067,2008-09-09T07:00:00Z,0.85655374,15024989,519FCA067
519KBC11A,2008-05-06T07:00:00Z,0.30399337,15034447,519KBC11A
519KBC16A,2008-05-06T07:00:00Z,0.29760017,15034477,519KBC16A
519KBC17A,2008-05-06T07:00:00Z,0.27709779,15034611,519KBC17A
519KBCR10,2019-04-17T07:00:00Z,0.19599334,15034447,519KBCR10
519KBCR10,2014-04-18T07:00:00Z,0.28552105,15034447,519KBCR10
519KBCR10,2015-04-18T07:00:00Z,0.33015867,15034447,519KBCR10
519KBCR10,2017-04-22T07:00:00Z,0.31527796,15034447,519KBCR10
519KBCR10,2016-04-23T07:00:00Z,0.38490107,15034447,519KBCR10
519KBCR10,2018-04-26T07:00:00Z,0.24834386,15034447,519KBCR10
519KBCR10,2008-05-02T07:00:00Z,0.34295295,15034447,519KBCR10
519KBCR10,2007-05-09T07:00:00Z,0.37495601,15034447,519KBCR10
519KBCR10,2006-05-17T07:00:00Z,0.40663242,15034447,519KBCR10
519KBCR11,2015-02-20T08:00:00Z,0.29751921,15034465,519KBCR11
519KBCR11,2014-04-17T07:00:00Z,0.26820522,15034465,519KBCR11
519KBCR11,2019-04-17T07:00:00Z,0.29431485,15034465,519KBCR11
519KBCR11,2017-04-22T07:00:00Z,0.2260919,15034465,519KBCR11
519KBCR11,2016-04-23T07:00:00Z,0.2295062,15034465,519KBCR11
519KBCR11,2018-04-26T07:00:00Z,0.27548073,15034465,519KBCR11
519KBCR11,2008-05-02T07:00:00Z,0.16313169,15034465,519KBCR11
519KBCR11,2007-05-09T07:00:00Z,0.1611404,15034465,519KBCR11
519KBCR11,2006-05-18T07:00:00Z,0.25008288,15034465,519KBCR11
519KBCR11,2013-05-18T07:00:00Z,0.29816977,15034465,519KBCR11
519KBCR12,2014-04-17T07:00:00Z,0.28788136,15034579,519KBCR12
519KBCR12,2019-04-20T07:00:00Z,0.29271282,15034579,519KBCR12
519KBCR12,2015-04-21T07:00:00Z,0.38175518,15034579,519KBCR12
519KBCR12,2017-04-22T07:00:00Z,0.26689635,15034579,519KBCR12
519KBCR12,2016-04-23T07:00:00Z,0.24781364,15034579,519KBCR12
519KBCR12,2018-04-28T07:00:00Z,0.271202,15034579,519KBCR12
519KBCR12,2008-05-04T07:00:00Z,0.28356208,15034579,519KBCR12
519KBCR12,2007-05-10T07:00:00Z,0.2296961,15034579,519KBCR12
519KBCR12,2006-05-18T07:00:00Z,0.26540437,15034579,519KBCR12
519KBCR12,2013-05-18T07:00:00Z,0.35293565,15034579,519KBCR12
519KBCR14,2014-04-17T07:00:00Z,0.23907571,15034579,519KBCR14
519KBCR14,2019-04-19T07:00:00Z,0.26761772,15034579,519KBCR14
519KBCR14,2015-04-20T07:00:00Z,0.26068361,15034579,519KBCR14
519KBCR14,2017-04-23T07:00:00Z,0.23611656,15034579,519KBCR14
519KBCR14,2016-04-24T07:00:00Z,0.23800631,15034579,519KBCR14
519KBCR14,2018-04-28T07:00:00Z,0.23164381,15034579,519KBCR14
519KBCR14,2008-05-05T07:00:00Z,0.18887188,15034579,519KBCR14
519KBCR14,2007-05-10T07:00:00Z,0.25816075,15034579,519KBCR14
519KBCR14,2006-05-18T07:00:00Z,0.34412965,15034579,519KBCR14
519KBCR14,2013-05-18T07:00:00Z,0.34177531,15034579,519KBCR14
519KBCR15,2014-04-17T07:00:00Z,0.23731838,15034579,519KBCR15
519KBCR15,2019-04-19T07:00:00Z,0.24358022,15034579,519KBCR15
519KBCR15,2015-04-20T07:00:00Z,0.29628407,15034579,519KBCR15
519KBCR15,2017-04-23T07:00:00Z,0.22608386,15034579,519KBCR15
519KBCR15,2016-04-24T07:00:00Z,0.25654189,15034579,519KBCR15
519KBCR15,2018-04-28T07:00:00Z,0.24572714,15034579,519KBCR15
519KBCR15,2008-05-05T07:00:00Z,0.24931273,15034579,519KBCR15
519KBCR15,2007-05-10T07:00:00Z,0.24089658,15034579,519KBCR15
519KBCR15,2006-05-18T07:00:00Z,0.3695061,15034579,519KBCR15
519KBCR15,2013-05-18T07:00:00Z,0.3316969,15034579,519KBCR15
519KBCR16,2014-04-17T07:00:00Z,0.19605992,15034611,519KBCR16
519KBCR16,2015-04-19T07:00:00Z,0.4520432,15034611,519KBCR16
519KBCR16,2019-04-19T07:00:00Z,0.11928011,15034611,519KBCR16
519KBCR16,2016-04-23T07:00:00Z,0.07729511,15034611,519KBCR16
519KBCR16,2017-04-23T07:00:00Z,0.10930369,15034611,519KBCR16
519KBCR16,2018-04-28T07:00:00Z,0.22936342,15034611,519KBCR16
519KBCR16,2008-05-05T07:00:00Z,0.23401508,15034611,519KBCR16
519KBCR16,2007-05-10T07:00:00Z,0.22940952,15034611,519KBCR16
519KBCR16,2006-05-18T07:00:00Z,0.33385578,15034611,519KBCR16
519KBCR17,2014-04-17T07:00:00Z,0.13888786,15034611,519KBCR17
519KBCR17,2015-04-19T07:00:00Z,0.26753453,15034611,519KBCR17
519KBCR17,2019-04-19T07:00:00Z,0.36996103,15034611,519KBCR17
519KBCR17,2017-04-22T07:00:00Z,0.25272133,15034611,519KBCR17
519KBCR17,2016-04-23T07:00:00Z,0.36729476,15034611,519KBCR17
519KBCR17,2018-04-28T07:00:00Z,0.20539833,15034611,519KBCR17
519KBCR17,2008-05-04T07:00:00Z,0.32635317,15034611,519KBCR17
519KBCR17,2007-05-10T07:00:00Z,0.22557824,15034611,519KBCR17
519KBCR17,2006-05-18T07:00:00Z,0.23953929,15034611,519KBCR17
519KBCR17,2013-05-19T07:00:00Z,0.26859685,15034611,519KBCR17
519MNRASR,2008-07-09T07:00:00Z,0.76000347,948020581,519MNRASR
519MNRASR,2004-10-25T07:00:00Z,0.63858296,948020581,519MNRASR
519PGC09A,2008-05-04T07:00:00Z,0.40776687,15034319,519PGC09A
519PGC22A,2008-05-05T07:00:00Z,0.32191894,15034479,519PGC22A
519PGCASB,2005-10-25T07:00:00Z,0.27989713,15034319,519PGCASB
519PGCASB,2005-10-25T07:00:00Z,0.23147924,15034319,519PGCASB
519PGCASB,2005-10-25T07:00:00Z,0.23469522,15034319,519PGCASB
519PGCR01,2015-04-17T07:00:00Z,0.28502422,15034267,519PGCR01
519PGCR01,2014-04-20T07:00:00Z,0.33285207,15034267,519PGCR01
519PGCR01,2019-04-20T07:00:00Z,0.17650259,15034267,519PGCR01
519PGCR01,2017-04-22T07:00:00Z,0.37502111,15034267,519PGCR01
519PGCR01,2016-04-25T07:00:00Z,0.24134127,15034267,519PGCR01
519PGCR01,2018-04-27T07:00:00Z,0.32425069,15034267,519PGCR01
519PGCR01,2008-05-03T07:00:00Z,0.35285604,15034267,519PGCR01
519PGCR01,2007-05-09T07:00:00Z,0.33297129,15034267,519PGCR01
519PGCR01,2006-05-17T07:00:00Z,0.36156385,15034267,519PGCR01
519PGCR01,2013-05-17T07:00:00Z,0.37768123,15034267,519PGCR01
519PGCR03,2015-04-18T07:00:00Z,0.24202436,15034305,519PGCR03
519PGCR03,2019-04-18T07:00:00Z,0.28679546,15034305,519PGCR03
519PGCR03,2014-04-19T07:00:00Z,0.33945001,15034305,519PGCR03
519PGCR03,2017-04-20T07:00:00Z,0.33903065,15034305,519PGCR03
519PGCR03,2016-04-25T07:00:00Z,0.36839922,15034305,519PGCR03
519PGCR03,2018-04-27T07:00:00Z,0.31316006,15034305,519PGCR03
519PGCR03,2008-05-03T07:00:00Z,0.54407391,15034305,519PGCR03
519PGCR03,2007-05-09T07:00:00Z,0.67616033,15034305,519PGCR03
519PGCR03,2013-05-16T07:00:00Z,0.31768991,15034305,519PGCR03
519PGCR03,2006-05-17T07:00:00Z,0.54326525,15034305,519PGCR03
519PGCR04,2015-04-17T07:00:00Z,0.40757938,15034353,519PGCR04
519PGCR04,2019-04-18T07:00:00Z,0.37573252,15034353,519PGCR04
519PGCR04,2014-04-19T07:00:00Z,0.48479576,15034353,519PGCR04
519PGCR04,2017-04-21T07:00:00Z,0.408845,15034353,519PGCR04
519PGCR04,2016-04-22T07:00:00Z,0.41803155,15034353,519PGCR04
519PGCR04,2018-04-27T07:00:00Z,0.48082264,15034353,519PGCR04
519PGCR04,2008-05-04T07:00:00Z,0.5664596,15034353,519PGCR04
519PGCR04,2007-05-08T07:00:00Z,0.64034266,15034353,519PGCR04
519PGCR04,2006-05-16T07:00:00Z,0.5874281,15034353,519PGCR04
519PGCR04,2013-05-16T07:00:00Z,0.465954,15034353,519PGCR04
519PGCR05,2015-04-17T07:00:00Z,0.63738535,15034249,519PGCR05
519PGCR05,2019-04-17T07:00:00Z,0.52448281,15034249,519PGCR05
519PGCR05,2014-04-19T07:00:00Z,0.59884125,15034249,519PGCR05
519PGCR05,2017-04-20T07:00:00Z,0.52564618,15034249,519PGCR05
519PGCR05,2016-04-22T07:00:00Z,0.5507398,15034249,519PGCR05
519PGCR05,2018-04-26T07:00:00Z,0.59573464,15034249,519PGCR05
519PGCR05,2008-05-02T07:00:00Z,0.51913832,15034249,519PGCR05
519PGCR05,2007-05-08T07:00:00Z,0.5909074,15034249,519PGCR05
519PGCR05,2006-05-16T07:00:00Z,0.62278555,15034249,519PGCR05
519PGCR05,2013-05-16T07:00:00Z,0.66848652,15034249,519PGCR05
519PGCR06,2019-04-17T07:00:00Z,0.49513104,15034255,519PGCR06
519PGCR06,2015-04-18T07:00:00Z,0.59892389,15034255,519PGCR06
519PGCR06,2014-04-20T07:00:00Z,0.56494453,15034255,519PGCR06
519PGCR06,2017-04-20T07:00:00Z,0.56131879,15034255,519PGCR06
519PGCR06,2016-04-22T07:00:00Z,0.57566168,15034255,519PGCR06
519PGCR06,2018-04-26T07:00:00Z,0.56096356,15034255,519PGCR06
519PGCR06,2008-05-02T07:00:00Z,0.56238616,15034255,519PGCR06
519PGCR06,2007-05-08T07:00:00Z,0.57028819,15034255,519PGCR06
519PGCR06,2006-05-16T07:00:00Z,0.58593407,15034255,519PGCR06
519PGCR06,2013-05-16T07:00:00Z,0.61590496,15034255,519PGCR06
519PGCR07,2019-04-17T07:00:00Z,0.34499975,15038823,519PGCR07
519PGCR07,2015-04-18T07:00:00Z,0.48125911,15038823,519PGCR07
519PGCR07,2014-04-20T07:00:00Z,0.46379418,15038823,519PGCR07
519PGCR07,2017-04-20T07:00:00Z,0.29714212,15038823,519PGCR07
519PGCR07,2016-04-22T07:00:00Z,0.40522975,15038823,519PGCR07
519PGCR07,2018-04-26T07:00:00Z,0.46578441,15038823,519PGCR07
519PGCR07,2008-05-02T07:00:00Z,0.455959,15038823,519PGCR07
519PGCR07,2007-05-08T07:00:00Z,0.4696296,15038823,519PGCR07
519PGCR07,2006-05-16T07:00:00Z,0.41140592,15038823,519PGCR07
519PGCR07,2013-05-17T07:00:00Z,0.36872229,15038823,519PGCR07
519PGCR08,2015-04-18T07:00:00Z,0.28546177,15034299,519PGCR08
519PGCR08,2019-04-18T07:00:00Z,0.06980989,15034299,519PGCR08
519PGCR08,2014-04-19T07:00:00Z,0.16185577,15034299,519PGCR08
519PGCR08,2017-04-20T07:00:00Z,0.22052891,15034299,519PGCR08
519PGCR08,2016-04-23T07:00:00Z,0.27444518,15034299,519PGCR08
519PGCR08,2018-04-27T07:00:00Z,0.18895608,15034299,519PGCR08
519PGCR08,2008-05-03T07:00:00Z,0.26072963,15034299,519PGCR08
519PGCR08,2007-05-09T07:00:00Z,0.1905959,15034299,519PGCR08
519PGCR08,2006-05-17T07:00:00Z,0.18952516,15034299,519PGCR08
519PGCR08,2013-05-17T07:00:00Z,0.15401259,15034299,519PGCR08
519PGCR09,2019-04-18T07:00:00Z,0.30201592,15034319,519PGCR09
519PGCR09,2014-04-19T07:00:00Z,0.21952245,15034319,519PGCR09
519PGCR09,2015-04-19T07:00:00Z,0.37232321,15034319,519PGCR09
519PGCR09,2017-04-21T07:00:00Z,0.27947513,15034319,519PGCR09
519PGCR09,2016-04-23T07:00:00Z,0.37422115,15034319,519PGCR09
519PGCR09,2018-04-27T07:00:00Z,0.27207359,15034319,519PGCR09
519PGCR09,2008-05-03T07:00:00Z,0.24429467,15034319,519PGCR09
519PGCR09,2007-05-09T07:00:00Z,0.33040558,15034319,519PGCR09
519PGCR09,2006-05-17T07:00:00Z,0.44050224,15034319,519PGCR09
519PGCR09,2013-05-17T07:00:00Z,0.20178385,15034319,519PGCR09
519PGCR18,2014-04-18T07:00:00Z,0.16781699,15034411,519PGCR18
519PGCR18,2019-04-18T07:00:00Z,0.32252551,15034411,519PGCR18
519PGCR18,2015-04-19T07:00:00Z,0.3114977,15034411,519PGCR18
519PGCR18,2017-04-21T07:00:00Z,0.33572414,15034411,519PGCR18
519PGCR18,2016-04-22T07:00:00Z,0.22650932,15034411,519PGCR18
519PGCR18,2018-04-28T07:00:00Z,0.24960217,15034411,519PGCR18
519PGCR18,2008-05-02T07:00:00Z,0.21776832,15034411,519PGCR18
603DDM006,1999-07-29T07:00:00Z,0.75262975,20272519,603DDM006
603FCA145,2019-07-23T07:00:00Z,1.06158843,20275095,603FCA145
603FCA145,2009-08-11T07:00:00Z,1.0791877,20275095,603FCA145
603FCA145,2013-08-21T07:00:00Z,1.09143996,20275095,603FCA145
519PGCR18,2007-05-08T07:00:00Z,0.31400609,15034411,519PGCR18
519PGCR18,2006-05-17T07:00:00Z,0.37528718,15034411,519PGCR18
519PGCR18,2013-05-19T07:00:00Z,0.28252596,15034411,519PGCR18
519PGCR19,2014-04-18T07:00:00Z,0.28143369,15034411,519PGCR19
519PGCR19,2015-04-19T07:00:00Z,0.28839986,15034411,519PGCR19
519PGCR19,2019-04-19T07:00:00Z,0.31004209,15034411,519PGCR19
519PGCR19,2017-04-21T07:00:00Z,0.40600942,15034411,519PGCR19
519PGCR19,2016-04-25T07:00:00Z,0.27111771,15034411,519PGCR19
519PGCR19,2018-04-29T07:00:00Z,0.37776724,15034411,519PGCR19
