stationcode,sampledate,asci,comid,masterid
403M01571,2019-06-19T07:00:00Z,NA,17567763,403M01571
404M04674,2019-05-09T07:00:00Z,NA,20364753,404M04674
408M03051,2019-06-17T07:00:00Z,NA,17563970,408M03051
408M03100,2019-05-09T07:00:00Z,NA,17562608,408M03100
ME-CC,2019-07-25T07:00:00Z,NA,17562626,ME-CC
ME-VR2,2019-07-31T07:00:00Z,NA,948070372,ME-VR2
SMC00271,2019-06-19T07:00:00Z,NA,17568061,403M01539
403M05832,2019-06-27T07:00:00Z,NA,17572321,403M05832
404M07372,2019-07-09T07:00:00Z,NA,20364801,404M07372
404M07376,2019-07-09T07:00:00Z,NA,20365045,404M07376
SMC01384,2019-07-08T07:00:00Z,NA,20365093,SMC01384
SMC01640,2019-07-08T07:00:00Z,NA,20364739,SMC01640
404M07375,2019-05-14T07:00:00Z,NA,20365047,404M07375
801M16957,2019-05-10T07:00:00Z,NA,22560808,801M16957
802M16985,2019-05-10T07:00:00Z,NA,22534668,802M16985
SMC06188,2014-06-11T07:00:00Z,0.5342101906270182,22514594,SMC06188
904M21761,2019-06-03T07:00:00Z,NA,948070419,904M21761
904M21782,2019-06-11T07:00:00Z,NA,20342575,904M21782
904WE1125,2019-06-17T07:00:00Z,NA,20341953,904WE1125
904M21784,2019-06-18T07:00:00Z,NA,20342541,904M21784
SMC00520,2014-06-25T07:00:00Z,0.7893651961788801,22514494,SMC00520
907M23385,2019-06-25T07:00:00Z,NA,20331934,907M23385
907M23401,2019-06-13T07:00:00Z,NA,20331434,907M23401
903M20280,2019-07-01T07:00:00Z,NA,20341645,903M20280
902M20237,2019-06-04T07:00:00Z,NA,22548461,902M20237
902M20273,2019-06-12T07:00:00Z,NA,22549107,902M20273
902WE0888,2019-06-11T07:00:00Z,NA,22548347,902WE0888
902WE0888,2018-05-17T07:00:00Z,NA,22548347,902WE0888
801M16973,2018-06-06T07:00:00Z,NA,22560598,801M16973
801M16976,2018-06-06T07:00:00Z,NA,22556304,801M16976
SMC02494,2014-05-22T07:00:00Z,0.49993291804130763,22525729,SMC02494
SMC09698,2018-06-05T07:00:00Z,NA,22536092,802S09698
SMC11581,2018-06-05T07:00:00Z,NA,22563070,SMC11581
SC-MB,2014-06-17T07:00:00Z,0.7811513301817997,20348913,SC-MB
403BA0136,2008-05-13T07:00:00Z,0.6349231862738333,17570387,403BA0136
403BA0960,2008-05-21T07:00:00Z,0.9209572965460526,17569839,NA
404BA0616,2008-06-03T07:00:00Z,0.6515016601231437,20364691,404BA0616
404BA0526,2008-06-04T07:00:00Z,0.94854748255031,20365143,404BA0526
404BA0142,2008-06-18T07:00:00Z,1.0015434767546403,20365145,404BA0142
404BA1128,2008-06-19T07:00:00Z,0.49504013516982037,20364949,NA
404BA0084,2008-06-04T07:00:00Z,0.8783066918273179,20365103,404BA0084
404BA0964,2008-06-04T07:00:00Z,0.9320702092780611,20365103,404BA0964
404BA0104,2008-06-18T07:00:00Z,0.6502856852235427,20364957,404BA0104
205R00547,2013-06-04T07:00:00Z,0.6617361178787742,17695619,205R00547
404BA0376,2008-06-05T07:00:00Z,0.7706980979639407,20364947,404BA0376
SMC02884,2014-05-27T07:00:00Z,0.24586836297479242,17564054,SMC02884
408BA0036,2008-05-05T07:00:00Z,0.5842181150547583,17564924,408BA0036
403BA0027,2008-05-20T07:00:00Z,0.8756645434577466,17567373,403BA0027
SMC01960,2014-05-21T07:00:00Z,0.3436260700785389,17564880,SMC01960
403BA0068,2008-05-14T07:00:00Z,0.5459681400722979,17574729,403BA0068
402BA0079,2008-05-28T07:00:00Z,0.7016837397858415,17586810,402BA0079
403BA0047,2008-05-15T07:00:00Z,0.6431877296958767,17573691,403BA0047
403BA0015,2008-05-19T07:00:00Z,1.0315065133729846,17568137,403BA0015
408BA0268,2008-05-06T07:00:00Z,0.5064738393885674,17563660,408BA0268
408BA0580,2008-05-07T07:00:00Z,0.5781272162172045,17562558,408BA0580
408BA0660,2008-05-06T07:00:00Z,0.38223852043424156,17563970,408BA0660
403BA0191,2008-05-14T07:00:00Z,0.9811770019456293,17573663,NA
402BA0143,2008-05-21T07:00:00Z,0.8610115178303701,17587720,402BA0143
402BA0031,2008-05-28T07:00:00Z,1.0662666245648675,17586626,402BA0031
402BA0335,2008-05-27T07:00:00Z,0.5351523820888946,17586848,402BA0335
404S22464,2009-05-19T07:00:00Z,0.46925033852678744,20364891,404S22464
205R00686,2013-04-24T07:00:00Z,0.47639779108662456,17692595,205R00686
402SNPMCR,2014-07-29T07:00:00Z,0.824842190194616,17585800,402SNPMCR
402SNPMCR,2014-07-08T07:00:00Z,0.7576237132736956,17585800,402SNPMCR
403S00772,2009-05-20T07:00:00Z,0.9198855769069151,17574807,403S00772
909M24951,2019-04-30T07:00:00Z,NA,20333158,909M24951
SMC08335,2015-06-11T07:00:00Z,0.896696124684653,948070372,SMC08335
403S06904,2010-06-09T07:00:00Z,0.3440281465385028,17574677,403S06904
909M24953,2019-04-30T07:00:00Z,NA,20333064,909M24953
403S01536,2011-07-12T07:00:00Z,0.6683904411584706,17569981,403S01536
404S14952,2011-06-15T07:00:00Z,0.6060529214085905,20364891,404S14952
404S13672,2011-06-08T07:00:00Z,0.4689593855407361,20365093,404S13672
404S16232,2011-06-09T07:00:00Z,0.42825009816740545,20365889,404S16232
403S01136,2011-06-13T07:00:00Z,0.39900269238436803,17572259,403S01136
403S02363,2011-06-16T07:00:00Z,0.7097294085300606,17567953,403S02363
403S04868,2011-06-15T07:00:00Z,0.9619436494656415,948070356,403S04868
404S26868,2012-06-26T07:00:00Z,0.4899747703464491,20364949,404S26868
404S28068,2012-06-20T07:00:00Z,0.39680120389408885,20364891,404S28068
404S35270,2012-06-20T07:00:00Z,0.48772177195610655,20364891,404S35270
404S35418,2012-06-25T07:00:00Z,0.47024166706691045,20365043,404S35418
404S26670,2012-06-18T07:00:00Z,0.5651030887833082,20364737,404S26670
404S28270,2012-06-18T07:00:00Z,0.5439221853082112,20364801,404S28270
403S06283,2012-06-13T07:00:00Z,0.7098116199787644,17569203,403S06283
403S06315,2012-06-27T07:00:00Z,0.9385383221630452,17567721,403S06315
403S06660,2012-06-14T07:00:00Z,0.8660939502951899,17574519,403S06660
909WE0662,2019-06-10T07:00:00Z,NA,20332896,909WE0662
408BA0836,2014-06-04T07:00:00Z,0.5606146758051785,17562598,408BA0836
404BA1128,2014-06-03T07:00:00Z,0.49618778248610335,20364949,NA
408BA0036,2014-06-02T07:00:00Z,0.6225867305629305,17564924,408BA0036
408BA0660,2014-06-04T07:00:00Z,NA,17563970,408BA0660
403BA0136,2015-06-09T07:00:00Z,1.189807744562792,17570387,403BA0136
404R4S089,2015-05-28T07:00:00Z,0.8749612268597112,20366115,404R4S089
405M10596,2015-04-27T07:00:00Z,0.9012368696060779,22525159,405M10596
403WE1021,2015-06-09T07:00:00Z,0.6638430464613798,17569571,403WE1021
403WE0534,2015-06-08T07:00:00Z,0.7307182812413807,17569679,403WE0534
205R00110,2012-06-18T07:00:00Z,0.5708175362490633,17691111,205R00110
403R4S193,2015-04-29T07:00:00Z,0.5502552463168244,17574677,403R4S193
403R4S137,2015-04-28T07:00:00Z,0.5092738674524977,17574407,403R4S137
403R4S117,2015-04-28T07:00:00Z,0.823794958997545,17572289,403R4S117
403CE0156,2015-06-11T07:00:00Z,0.6893618802155237,17572919,403CE0156
403BA0136,2016-05-25T07:00:00Z,1.1120076466549613,17570387,403BA0136
403WE1021,2016-05-23T07:00:00Z,0.9515494382033842,17569571,403WE1021
404R4S056,2016-05-04T07:00:00Z,0.9613975052854153,20365165,404R4S056
403WE0534,2016-05-23T07:00:00Z,0.7330244276570145,17569679,403WE0534
403R4S137,2016-05-03T07:00:00Z,0.5093419759147693,17574407,403R4S137
403R4S117,2016-05-03T07:00:00Z,0.7216545601978684,17572289,403R4S117
403CE0188,2016-05-26T07:00:00Z,0.7569731615632456,17573663,403CE0188
404BA1144,2017-08-08T07:00:00Z,0.9293655278163097,20365109,404BA1144
403WE0540,2017-07-18T07:00:00Z,0.8768390030793791,17567407,403WE0540
403WE0535,2017-07-19T07:00:00Z,0.5331242334052504,17574539,403WE0535
403R4S225,2017-07-20T07:00:00Z,0.50932349215847,17573647,403R4S225
404BA0852,2017-08-08T07:00:00Z,0.4622968363421915,20365057,404BA0852
403WE0682,2018-06-05T07:00:00Z,NA,17569981,403WE0682
404BA1128,2018-06-13T07:00:00Z,NA,20364949,NA
403WE0534,2018-06-06T07:00:00Z,NA,17569679,403WE0534
403WE0535,2018-06-06T07:00:00Z,NA,17574539,403WE0535
403WE0683,2018-06-05T07:00:00Z,NA,17572791,403WE0683
403WE0905,2018-06-07T07:00:00Z,NA,17568579,403WE0905
801BRC184,2009-07-07T07:00:00Z,0.9207964106990469,22555476,801BRC184
801MHC219,2009-07-06T07:00:00Z,0.8241224405867961,22558904,801MHC219
801LYC600,2009-06-28T07:00:00Z,1.0423575553953002,24843846,801LYC600
801RB8572,2009-06-30T07:00:00Z,0.44207884627529626,22557930,801RB8572
802S25949,2012-06-04T07:00:00Z,0.9692607153837177,22535148,802S25949
801SAR124,2009-06-24T07:00:00Z,0.9475112884940168,22558296,801SAR124
801S01559,2011-06-21T07:00:00Z,0.8792778155178009,22554844,801S01559
801S02123,2011-07-05T07:00:00Z,0.8105435241477441,22555932,801S02123
801S00791,2011-06-22T07:00:00Z,1.2381919839563762,22554612,801S00791
801BRC184,2014-06-30T07:00:00Z,0.8984728293700348,22555476,801BRC184
801S01367,2011-06-23T07:00:00Z,0.9887107171261932,22554808,801S01367
801S01523,2011-07-07T07:00:00Z,1.0259018734474055,22558930,801S01523
801S01655,2011-07-06T07:00:00Z,0.8710785741599301,22557916,801S01655
802S10146,2011-06-28T07:00:00Z,1.2157521227824557,22535332,802S10146
801S02464,2011-06-22T07:00:00Z,1.1197483604087253,22554692,801S02464
802S11394,2011-06-30T07:00:00Z,0.8227991381981703,22536110,802S11394
802S25288,2011-06-30T07:00:00Z,0.9684521197356365,22536110,802S25288
801S02749,2011-06-27T07:00:00Z,0.6091205198468236,22563068,801S02749
802S37697,2012-07-12T07:00:00Z,0.49288479099051213,22534630,802S37697
801S01805,2012-07-09T07:00:00Z,1.0232427836179525,22560368,801S01805
801S01671,2012-07-10T07:00:00Z,0.9538490376083818,22558774,801S01671
801S02567,2012-07-10T07:00:00Z,0.940145705781769,22558736,801S02567
802S33561,2012-06-04T07:00:00Z,0.9473995327622339,22536092,802S33561
801S01783,2012-07-11T07:00:00Z,0.8542479131240294,22555344,801S01783
205R00355,2012-06-13T07:00:00Z,0.662897076614743,948050173,205R00355
205R00058,2012-05-15T07:00:00Z,1.0176199730233384,17693071,205R00058
205R00115,2012-06-05T07:00:00Z,0.5467019269440692,17693251,205R00115
205R00714,2013-06-10T07:00:00Z,0.5442141476309549,17694447,205R00714
205R00088,2012-06-04T07:00:00Z,0.7060490463302489,17693241,205R00088
205R00168,2012-06-04T07:00:00Z,0.7268154149441604,17692971,205R00168
202R00284,2012-06-15T07:00:00Z,0.937283470336045,17687425,202R00284
204R00232,2012-06-12T07:00:00Z,0.7400891066799228,2809129,204R00232
204R00200,2012-05-31T07:00:00Z,0.7280915304470168,2804687,204R00200
204R00180,2012-05-30T07:00:00Z,0.8260691342469688,2804511,204R00180
204R00244,2012-06-12T07:00:00Z,0.5942097639314092,2809127,204R00244
202R00087,2012-05-30T07:00:00Z,0.8436220368204344,17687379,202R00087
205R01134,2013-05-20T07:00:00Z,0.5601906022730757,17691111,205R01134
204R00852,2013-05-06T07:00:00Z,0.3423401769648649,2808521,204R00852
204R01316,2013-05-22T07:00:00Z,0.5365898231901209,2806395,204R01316
204R01471,2013-05-22T07:00:00Z,0.4312484836866334,2806357,204R01471
204R00967,2013-04-25T07:00:00Z,0.6601574402842937,2804449,204R00967
204R00724,2013-05-21T07:00:00Z,0.6145678704330864,2806333,204R00724
204R00447,2013-04-22T07:00:00Z,0.7087801371884556,2806527,204R00447
204R00327,2013-05-07T07:00:00Z,0.5571721997774138,2804243,204R00327
205R00174,2013-04-23T07:00:00Z,0.6083603807008375,17692593,205R00174
204R00063,2013-06-04T07:00:00Z,NA,2803789,204R00063
204R00751,2013-06-05T07:00:00Z,NA,2803759,204R00751
204R00623,2013-06-03T07:00:00Z,NA,2803945,204R00623
203R00983,2013-06-06T07:00:00Z,0.8442101525189126,1671611,203R00983
204R00334,2013-05-08T07:00:00Z,0.712458670752656,2806531,204R00334
204R00590,2013-05-08T07:00:00Z,0.7628705185957609,2806531,204R00590
205R00878,2013-04-24T07:00:00Z,0.684243784592162,17691075,205R00878
205R01390,2013-05-23T07:00:00Z,0.4231332115639688,17692585,205R01390
205R00387,2013-06-06T07:00:00Z,0.6849946337365369,17693965,205R00387
205R00474,2013-05-09T07:00:00Z,0.75339633426932,948050176,205R00474
205R00666,2013-05-09T07:00:00Z,0.7353229700437518,948050176,205R00666
205R00451,2013-06-05T07:00:00Z,0.4331821672720414,17695611,205R00451
205R00771,2013-06-06T07:00:00Z,0.6653036062167879,17694137,205R00771
205R00739,2013-06-11T07:00:00Z,0.687684075773597,17693219,205R00739
205R00182,2013-05-07T07:00:00Z,0.9795634594385292,17694641,205R00182
205R00554,2013-05-29T07:00:00Z,0.6962873117025701,17695693,205R00554
205R00170,2013-05-29T07:00:00Z,0.8372703356521727,17693075,205R00170
519CR0912,2013-07-17T07:00:00Z,0.966761813195926,15024989,519CR0912
204R00189,2013-05-06T07:00:00Z,0.8757606192549919,2811071,204R00189
205R00419,2013-06-11T07:00:00Z,0.580805669558862,17693255,205R00419
205R00787,2013-06-12T07:00:00Z,0.7907842407733608,17694083,205R00787
205R00872,2013-05-27T07:00:00Z,0.5757126525970673,17693215,205R00872
205R00984,2013-05-27T07:00:00Z,0.7119291838536917,17693213,205R00984
204R00520,2013-05-28T07:00:00Z,0.7575212334828493,2804731,204R00520
202R00908,2013-05-21T07:00:00Z,0.653793208563332,17687383,202R00908
204R00807,2013-05-21T07:00:00Z,0.5360306264092215,2804039,204R00807
204R00884,2013-05-20T07:00:00Z,0.6690673664623158,2804427,204R00884
204R00436,2013-05-20T07:00:00Z,0.6074513291001358,2804427,204R00436
204R00680,2013-05-28T07:00:00Z,0.5863777788882151,2809137,204R00680
202R00248,2013-05-23T07:00:00Z,0.44536556889513684,17687979,202R00248
204R00356,2012-06-04T07:00:00Z,0.41873433349584677,2806461,204R00356
202R00280,2013-05-22T07:00:00Z,0.9126673181672418,17688015,202R00280
111FCA207,2013-07-23T07:00:00Z,0.8960948580686151,8285292,111FCA207
SMC04756,2014-05-21T07:00:00Z,0.3304789574383821,17563904,SMC04756
SMC07128,2014-06-26T07:00:00Z,0.5160624985787793,22515710,SMC07128
205STE070,2019-06-05T07:00:00Z,0.6331683035248464,17693255,205STE070
SMC00271,2009-06-04T07:00:00Z,1.2101937400157348,17568061,403M01539
SMC00198,2009-05-20T07:00:00Z,0.5930536003012126,20331208,SMC00198
SMC00206,2009-05-18T07:00:00Z,0.78263000849064,20350529,SMC00206
SMC05694,2014-06-26T07:00:00Z,0.4634775318652475,22518110,SMC05694
SMC00963,2014-07-09T07:00:00Z,0.5656063841813844,20350529,SMC00963
SMC04600,2014-07-08T07:00:00Z,0.3713455841167059,17574717,SMC04600
402SNPMCR,2014-05-28T07:00:00Z,0.663069011988387,17585800,402SNPMCR
402SNPMCR,2014-06-18T07:00:00Z,0.7662944432058161,17585800,402SNPMCR
911M24913,2015-04-23T07:00:00Z,NA,20325579,911M24913
905M21721,2015-06-26T07:00:00Z,NA,20328674,905M21721
SMC00924,2014-06-25T07:00:00Z,0.6074495520582214,22514774,SMC00924
SMC06252,2014-06-12T07:00:00Z,0.7903217330209764,22514894,SMC06252
SMC00105,2014-05-22T07:00:00Z,0.8227050814283664,22561260,SMC00105
SMC02976,2014-07-25T07:00:00Z,1.1707602102017585,22524613,SMC02976
SMC06496,2014-07-09T07:00:00Z,0.4706071416597232,22523021,SMC06496
SMC00288,2014-06-04T07:00:00Z,0.7353049522556585,22524733,SMC00288
SMC02366,2014-06-23T07:00:00Z,0.6741367958995277,22524979,SMC02366
SMC17432,2014-06-23T07:00:00Z,0.4484103817229957,22525157,SMC17432
SMC02563,2014-05-22T07:00:00Z,0.5403951484946399,20355416,SMC02563
SMC00873,2014-06-10T07:00:00Z,0.9195817596864886,20348415,SMC00873
SMC00206,2014-06-05T07:00:00Z,0.6424118894283091,20350529,SMC00206
SMC02718,2014-06-30T07:00:00Z,0.4426643789133511,22525749,SMC02718
REF-TCAS,2014-06-17T07:00:00Z,0.9086034934201476,20348207,REF-TCAS
REF-TCAS,2014-05-20T07:00:00Z,0.8262297843970275,20348207,REF-TCAS
REF-TCAS,2014-06-10T07:00:00Z,1.0217763962658366,20348207,REF-TCAS
SMC05759,2014-05-29T07:00:00Z,0.442452150353186,17572963,SMC05759
SMC04383,2014-05-19T07:00:00Z,0.7989755843794515,17585808,SMC04383
SMC03268,2014-05-27T07:00:00Z,0.25798817679273056,17562656,SMC03268
SMC02127,2014-05-19T07:00:00Z,0.6341056611109327,17586736,SMC02127
SMC08335,2014-05-19T07:00:00Z,0.5933402564083766,948070372,SMC08335
SMC01748,2014-05-21T07:00:00Z,0.39211686560822806,163864411,SMC01748
902ARO100,2014-04-21T07:00:00Z,0.9857592549288483,22550557,NA
902ARO100,2014-05-05T07:00:00Z,0.9412527161587948,22550557,NA
SMC05109,2014-05-07T07:00:00Z,0.4836990090834404,22548249,SMC05109
408M03005,2015-06-15T07:00:00Z,0.6242235059671332,17563950,408M03005
402M00005,2015-06-11T07:00:00Z,0.9166406141324956,17585758,402M00005
552FCA017,2013-07-30T07:00:00Z,0.7617784557649482,22050309,552FCA017
SMC05423,2010-06-10T07:00:00Z,NA,17586992,SMC05423
SMC00957,2010-07-02T07:00:00Z,NA,22560496,SMC00957
SGLT506,2010-06-07T07:00:00Z,NA,22524847,SGLT506
SMC01158,2009-05-20T07:00:00Z,NA,20331138,SMC01158
SMC01004,2009-05-26T07:00:00Z,NA,22515822,SMC01004
SMC00480,2009-05-13T07:00:00Z,NA,22524653,SMC00480
909WE0662,2020-06-16T07:00:00Z,NA,20332896,909WE0662
SMC01097,2020-05-29T07:00:00Z,NA,22549067,902S01097
905PS0026,2020-05-26T07:00:00Z,NA,20330878,905PS0026
114FCA199,2013-08-01T07:00:00Z,1.0001195893326482,8271877,114FCA199
SMC03687,2010-06-02T07:00:00Z,0.3995309840460013,22557998,801S03687
907BCT,2014-04-17T07:00:00Z,1.1466055305512604,20332536,907BCT
903FRC,2014-04-08T07:00:00Z,1.0298942837334282,20343005,903FRC
SMC19697,2013-06-24T07:00:00Z,0.5921357374398518,948070372,SMC19697
SMC19809,2013-06-25T07:00:00Z,1.2515143802414044,17585808,SMC19809
SMC08150,2014-07-08T07:00:00Z,0.5516733433858342,20331414,SMC08150
SMC01990,2014-07-08T07:00:00Z,0.6469044527259364,20331470,SMC01990
SMC00446,2010-07-01T07:00:00Z,0.6841872282909713,22521007,SMC00446
SMC01909,2014-07-10T07:00:00Z,0.5091728018082659,20341649,SMC01909
SMC01962,2014-07-17T07:00:00Z,0.41607054644336583,948070399,SMC01962
SMC00198,2014-07-09T07:00:00Z,0.5264746813336602,20331208,SMC00198
SMC01049,2014-07-09T07:00:00Z,0.8284279978718789,20341897,SMC01049
907BCT,2014-05-14T07:00:00Z,1.2168570932402285,20332536,907BCT
911LAP,2014-04-09T07:00:00Z,0.9946696907436636,20325295,911LAP
552FCA017,2013-07-09T07:00:00Z,0.969669882751464,22050309,552FCA017
SMC00282,2009-06-09T07:00:00Z,0.8197733717689918,20332896,909S00282
521FCA170,2013-08-13T07:00:00Z,0.9414038300068972,2769334,521FCA170
905BCC,2014-04-11T07:00:00Z,1.0444476915466474,20329660,905BCC
905BCC,2014-05-13T07:00:00Z,1.1922489480155372,20329660,905BCC
905BCC,2014-06-11T07:00:00Z,1.0926280346871269,20329660,905BCC
630FCA097,2013-08-22T07:00:00Z,0.890441709754283,8915047,630FCA097
SMC09118,2013-05-22T07:00:00Z,0.5081482457978869,22560942,SMC09118
204R00100,2012-05-30T07:00:00Z,0.5771046494149241,2806365,204R00100
106FCA036,2013-07-15T07:00:00Z,1.1000183406969795,8245698,106FCA036
519CR0904,2013-07-22T07:00:00Z,0.83865267220608,7978069,519CR0904
903FRC,2014-05-12T07:00:00Z,1.1262161874432584,20343005,903FRC
518CR0909,2013-09-16T07:00:00Z,0.5494873015015693,20294501,518CR0909
603FCA145,2013-08-21T07:00:00Z,0.9001366642702423,20275095,603FCA145
SMC35697,2010-06-10T07:00:00Z,0.7400666480076159,948070372,SMC35697
SMC01096,2010-06-07T07:00:00Z,0.7182220760709787,22514578,SMC01096
SMC37632,2013-07-31T07:00:00Z,0.5434761415873121,20334494,SMC37632
SMC40887,2013-06-12T07:00:00Z,0.29924186502055394,22561196,SMC40887
907M23342,2017-06-13T07:00:00Z,0.6220528457135909,20334390,907M23342
518FCA075,2013-08-12T07:00:00Z,0.9883631363151867,8028376,518FCA075
SMC23495,2013-07-16T07:00:00Z,0.7919013863179474,20332998,SMC23495
SMC26694,2013-07-16T07:00:00Z,0.6105154859538083,20332982,SMC26694
SMC33179,2013-06-11T07:00:00Z,0.9998002990733621,22549075,SMC33179
SMC21069,2013-06-11T07:00:00Z,0.48308726971003796,22547073,SMC21069
SMC21921,2013-06-13T07:00:00Z,0.6900588745795752,22563104,SMC21921
SMC22521,2013-06-13T07:00:00Z,0.7693299323104923,22563104,SMC22521
SMC20497,2013-07-16T07:00:00Z,0.4708481549112959,17586972,SMC20497
517FCA046,2013-07-11T07:00:00Z,1.1151710908534869,8063401,517FCA046
SMC19945,2013-06-25T07:00:00Z,0.8781287396202672,17585796,SMC19945
SMC26909,2010-05-31T07:00:00Z,0.34317534949911244,22532986,802S26909
SMC19552,2013-07-15T07:00:00Z,0.3180407905331682,20331402,SMC19552
SMC19669,2013-06-12T07:00:00Z,0.7521711208919334,22545387,SMC19669
SMC17918,2013-07-25T07:00:00Z,0.41927747700577567,948070399,SMC17918
SMC18046,2013-06-24T07:00:00Z,0.7978222265977345,17586810,SMC18046
SMC18545,2013-06-25T07:00:00Z,0.6493466317728749,17586470,SMC18545
SMC13402,2013-07-18T07:00:00Z,0.5881591515900965,20325043,SMC13402
SMC14099,2013-06-13T07:00:00Z,0.6929916539744907,20355532,SMC14099
SMC14211,2013-06-04T07:00:00Z,0.6057475897707512,20355376,801M13849
SMC13187,2013-06-04T07:00:00Z,0.593891185116575,20355428,SMC13187
SMC13214,2013-05-22T07:00:00Z,0.4405929215258582,22560942,SMC13214
SMC09091,2013-06-27T07:00:00Z,0.5879011157559582,20355330,SMC09091
SMC10756,2013-06-26T07:00:00Z,0.7506531263210819,17574521,SMC10756
SMC12246,2013-07-23T07:00:00Z,0.6014326784765208,20331398,SMC12246
SMC07828,2013-06-06T07:00:00Z,0.46082385611087123,17563908,SMC07828
SMC08068,2013-06-10T07:00:00Z,0.5016042138540463,17562630,408M03052
SMC08660,2013-06-06T07:00:00Z,0.4241173285005941,17563908,SMC08660
SMC06612,2013-06-06T07:00:00Z,0.38720816125818946,163864409,SMC06612
SMC06740,2013-06-10T07:00:00Z,0.47046676993171865,17564136,SMC06740
SMC13062,2013-07-23T07:00:00Z,1.0463103847279975,20331504,SMC13062
SMC06288,2013-07-08T07:00:00Z,1.063631768296396,22522745,SMC06288
402M00029,2016-06-06T07:00:00Z,0.5455514783073717,17587720,402M00029
SMC06356,2013-06-10T07:00:00Z,0.45607155075242256,17564110,SMC06356
SMC05968,2013-07-01T07:00:00Z,1.068653365251939,22522855,SMC05968
SMC06044,2013-06-17T07:00:00Z,0.7298341495189061,22514800,SMC06044
SMC06079,2013-06-26T07:00:00Z,0.6677640556979826,17573647,SMC06079
SMC05567,2013-06-12T07:00:00Z,0.5714508060846367,17573673,SMC05567
SMC05640,2013-06-17T07:00:00Z,0.715470925128219,22514620,SMC05640
SMC05848,2013-06-18T07:00:00Z,0.9744138564647681,22514314,SMC05848
SMC04972,2013-07-01T07:00:00Z,0.7063025160029277,22522825,SMC04972
SMC04934,2013-07-12T07:00:00Z,0.23901994059857015,20329180,SMC04934
SMC05020,2013-07-15T07:00:00Z,0.8846289610439683,22514774,SMC05020
SMC05107,2013-07-19T07:00:00Z,0.7197683563803473,22558964,SMC05107
SMC04524,2013-07-09T07:00:00Z,1.1014671145907113,22520983,SMC04524
SMC04806,2013-07-11T07:00:00Z,0.6698295380161393,20331318,SMC04806
SMC04294,2013-07-11T07:00:00Z,0.42508418535028786,20331208,SMC04294
SMC04441,2013-07-19T07:00:00Z,0.5944406222528067,20341861,SMC04441
412CE0232,2016-06-21T07:00:00Z,0.33230608711647663,22515812,412CE0232
SMC03401,2013-07-08T07:00:00Z,0.7160677446974733,22548347,SMC03401
SMC03523,2013-06-11T07:00:00Z,0.42004827543404044,20348517,SMC03523
SMC02905,2013-07-09T07:00:00Z,0.19780395851815874,20342513,SMC02905
SMC02936,2013-06-18T07:00:00Z,0.5288034867046344,22514896,SMC02936
SMC03011,2013-06-13T07:00:00Z,0.6108836026434248,20350507,SMC03011
SMC02208,2013-05-29T07:00:00Z,0.5576844494514647,22523161,SMC02208
SMC02232,2013-06-03T07:00:00Z,0.7385760641379853,22514716,SMC02232
SMC02302,2013-07-15T07:00:00Z,0.7750546757468018,22524989,SMC02302
SMC02484,2013-06-05T07:00:00Z,0.9642496086245662,22514964,SMC02484
SMC01881,2013-07-09T07:00:00Z,0.2842249728633585,20342539,SMC01881
905M21756,2017-05-04T07:00:00Z,0.4798846087184084,20328616,905M21756
